0.245,1.47
0.395,1.62
0.545,1.77
0.695,1.92
0.845,2.07
0.995,2.22
1.145,2.37
1.295,2.52
1.445,2.67
1.595,2.82
1.745,2.97
1.895,3.12
2.045,3.27
2.195,3.42
