-1.672345,5.317762
-1.707449,5.301968
-1.790308,5.259379
-1.778786,5.198155
-1.804354,5.198926
-1.868937,5.165865
-1.876892,5.147745
-1.912258,5.127048
-1.942349,5.116735
-1.994052,5.082538
-2.023464,5.055626
-2.044321,5.053833
-2.094358,5.023922
-2.122563,4.989587
-2.140537,4.987582
-2.184449,4.958167
-2.221359,4.927258
-2.23622,4.925857
-2.302301,4.889625
-2.33874,4.867717
-2.331152,4.851682
-2.393763,4.815177
-2.424228,4.80317
-2.433037,4.770416
-2.470061,4.756888
-2.53707,4.732328
-2.546029,4.705432
-2.589048,4.684656
-2.613458,4.67857
-2.67312,4.637265
-2.680995,4.616483
-2.722776,4.611551
-2.771796,4.595565
-2.786964,4.550046
-2.830418,4.541494
-2.866349,4.490752
-2.900925,4.467893
-2.905717,4.421752
-2.966382,4.407869
-2.988719,4.39743
-2.987485,4.369011
-3.035536,4.332751
-3.063879,4.317813
-3.092383,4.245502
-3.110666,4.225866
-3.116388,4.206134
-3.173264,4.16894
-3.165329,4.132214
-3.188895,4.083797
-3.185813,4.050629
-3.212707,4.001448
-3.212639,3.96274
-3.24083,3.919298
-3.258607,3.903954
-3.229608,3.858626
-3.250407,3.802078
-3.273698,3.791308
-3.273594,3.728428
-3.250679,3.666871
-3.260984,3.664425
-3.263839,3.606606
-3.247545,3.596369
-3.211637,3.518666
-3.204852,3.470854
-3.211599,3.465995
-3.169508,3.40811
-3.162261,3.390922
-3.150534,3.352412
-3.126652,3.324733
-3.10398,3.259379
-3.088442,3.224582
-3.092951,3.234195
-3.044436,3.165268
-3.033981,3.124695
-3.048301,3.15383
-2.970639,3.03393
-2.986717,3.045545
-2.980918,3.036125
-2.945248,2.980037
-2.892424,2.899578
-2.870258,2.86591
-2.866719,2.840824
-2.815792,2.793673
-2.814151,2.770352
-2.810356,2.759079
-2.760742,2.674531
-2.732663,2.641737
-2.753492,2.666803
-2.693622,2.570508
-2.681287,2.561508
-2.685235,2.567184
-2.644176,2.479136
-2.621014,2.465373
-2.605755,2.421454
-2.612547,2.414544
-2.546374,2.338405
-2.540996,2.312671
-2.551772,2.32827
-2.463111,2.208518
-2.44643,2.203588
-2.455307,2.19363
-2.42687,2.130305
-2.368323,2.071103
-2.392764,2.093236
-2.37895,2.044257
-2.303684,1.973489
-2.322966,1.990719
-2.309179,1.945144
-2.273495,1.895964
-2.237282,1.852954
-2.236195,1.864238
-2.208466,1.796509
-2.155909,1.758123
-2.162285,1.769211
-2.145685,1.724807
-2.049993,1.638795
-2.058064,1.658576
-2.02894,1.626155
-1.974104,1.54059
-1.95456,1.553646
-1.930212,1.532407
-1.913523,1.492655
-1.838669,1.445656
-1.824608,1.457682
-1.782166,1.414964
-1.751709,1.381245
-1.729587,1.402737
-1.662891,1.357612
-1.669554,1.370407
-1.576449,1.317305
-1.57412,1.355436
-1.520804,1.321988
-1.488343,1.308832
-1.44245,1.318337
-1.407307,1.333018
-1.363933,1.333864
-1.327607,1.305236
-1.286208,1.338961
-1.242228,1.332284
-1.216418,1.328977
-1.156216,1.337782
-1.14053,1.362364
-1.081794,1.358016
-1.055998,1.385913
-1.025806,1.421285
-0.981148,1.436511
-0.946931,1.438579
-0.904312,1.462828
-0.862626,1.485002
-0.851587,1.513053
-0.804664,1.519857
-0.761842,1.551274
-0.740238,1.580023
-0.706217,1.581626
-0.66308,1.616327
-0.641356,1.647534
-0.607064,1.655538
-0.564093,1.700941
-0.533542,1.713452
-0.494783,1.723665
-0.466568,1.749324
-0.435419,1.772951
-0.400988,1.793835
-0.364797,1.82295
-0.333434,1.828837
-0.29169,1.869332
-0.272373,1.886846
-0.23329,1.898866
-0.194322,1.937692
-0.163411,1.964054
-0.142232,1.986931
-0.117941,2.013638
-0.074637,2.05735
-0.070914,2.081149
-0.01937,2.107827
-0.028615,2.146671
0.009429,2.186187
0.007662,2.211583
0.021494,2.254238
0.046433,2.308943
0.029564,2.347159
0.02722,2.366167
0.037151,2.416305
0.019144,2.456307
0.020458,2.490502
-0.003487,2.524979
-0.022907,2.564988
-0.043174,2.595566
-0.06605,2.633125
-0.091656,2.661206
-0.107242,2.69514
-0.139916,2.726959
-0.163828,2.763847
-0.189898,2.797871
-0.206891,2.825263
-0.23436,2.870741
-0.253562,2.896619
-0.284022,2.935421
-0.29711,2.966369
-0.315073,2.998032
-0.344322,3.038563
-0.366725,3.070324
-0.38288,3.106046
-0.404779,3.142897
-0.414286,3.179908
-0.43721,3.216295
-0.455102,3.248948
-0.46406,3.291117
-0.486868,3.336119
-0.502207,3.376069
-0.512588,3.406718
-0.525901,3.449836
-0.528163,3.486534
-0.54682,3.523931
-0.545702,3.56099
-0.547921,3.602509
-0.542489,3.63067
-0.526459,3.66718
-0.539963,3.714269
-0.520924,3.743806
-0.508117,3.784318
-0.505789,3.817999
-0.483809,3.857711
-0.482226,3.900026
-0.460101,3.930149
-0.46714,3.969485
-0.450513,4.020243
-0.417128,4.056448
-0.41988,4.086138
-0.4255,4.127811
-0.393827,4.169513
-0.388636,4.215044
-0.374488,4.248054
-0.369176,4.280105
-0.343621,4.335338
-0.32521,4.357366
-0.322029,4.397623
-0.29125,4.442419
-0.279527,4.453867
-0.258076,4.494513
-0.213291,4.542335
-0.213599,4.570379
-0.184954,4.598798
-0.159047,4.633239
-0.127579,4.652295
-0.106835,4.680999
-0.061807,4.721816
-0.045369,4.736534
-0.01713,4.766436
0.028491,4.796665
0.043747,4.817059
0.078726,4.833677
0.113826,4.8674
0.142915,4.910083
0.170799,4.924609
0.18345,4.957327
0.236279,4.992338
0.229211,5.028404
0.265724,5.049989
0.273792,5.090899
0.301429,5.139091
0.313682,5.175337
0.306117,5.198632
0.31973,5.242636
0.326629,5.294692
0.326435,5.328092
0.316518,5.366717
0.323701,5.407866
0.31174,5.463748
0.295119,5.491371
0.271973,5.524498
0.276872,5.557232
0.2481,5.620401
0.21551,5.640614
0.218934,5.669696
0.188515,5.709686
0.149485,5.772886
0.112331,5.772741
0.117601,5.789094
0.082895,5.843835
0.032752,5.858849
0.00734,5.872317
-0.003957,5.888185
-0.057159,5.947633
-0.103365,5.93908
-0.120607,5.948008
-0.192555,6.004811
-0.19199,6.007015
-0.252383,6.001324
-0.295526,6.033327
-0.330428,6.036959
-0.36859,6.038593
-0.396762,5.995278
-0.447161,6.021794
-0.497345,6.02926
-0.521446,6.003596
-0.575053,5.975024
-0.593307,5.968291
-0.64939,5.961782
-0.677055,5.911216
-0.691795,5.903067
-0.7613,5.900566
-0.766717,5.86904
-0.823153,5.854436
-0.852805,5.827023
-0.898031,5.836554
-0.887457,5.752834
-0.941101,5.74841
-0.965351,5.739633
-1.014742,5.689611
-1.027067,5.698655
-1.089622,5.675648
-1.112154,5.652065
-1.160177,5.610141
-1.168057,5.636913
-1.23241,5.595833
-1.274511,5.567847
-1.284514,5.561623
-1.305888,5.55033
-1.356699,5.518833
-1.37515,5.498958
-1.429697,5.484569
-1.462119,5.448337
-1.49572,5.405392
-1.52813,5.388041
-1.591659,5.356109
-1.602278,5.332885
-1.614248,5.330894
-1.688161,5.29765
-1.700201,5.269992
-1.70998,5.269182
-1.793229,5.224856
-1.803943,5.221866
-1.839871,5.183509
-1.859211,5.194247
-1.9168,5.148518
-1.934718,5.123966
-1.976858,5.111993
-1.991177,5.099298
-2.052316,5.063899
-2.043031,5.030319
-2.097025,5.020738
-2.145048,4.979983
-2.150662,4.970192
-2.183819,4.94462
-2.264637,4.912155
-2.241666,4.901942
-2.306036,4.872775
-2.330493,4.867607
-2.37166,4.840264
-2.384736,4.823293
-2.439402,4.802275
-2.490717,4.773142
-2.496292,4.743684
-2.543978,4.7286
-2.598521,4.707839
-2.597158,4.672977
-2.635791,4.664009
-2.705431,4.634306
-2.689464,4.599231
-2.732492,4.561519
-2.793326,4.54569
-2.826329,4.52713
-2.827793,4.503679
-2.876242,4.465267
-2.929332,4.458544
-2.936877,4.413491
-2.958287,4.408339
-3.011156,4.359354
-3.046153,4.351944
-3.048243,4.314077
-3.096317,4.275266
-3.134624,4.254697
-3.129399,4.216982
-3.148691,4.154505
-3.183062,4.15191
-3.213338,4.104479
-3.1989,4.080426
-3.22097,4.017531
-3.261932,4.033368
-3.25519,3.966237
-3.263588,3.92485
-3.283269,3.869447
-3.312435,3.868889
-3.273187,3.787432
-3.303117,3.806619
-3.269508,3.69964
-3.297776,3.678496
-3.268409,3.604506
-3.27049,3.601748
-3.289945,3.566252
-3.262262,3.542927
-3.23885,3.48871
-3.239349,3.452805
-3.235015,3.441583
-3.212386,3.398547
-3.175874,3.314111
-3.184215,3.320947
-3.145684,3.266129
-3.129023,3.241693
-3.102009,3.212449
-3.071689,3.153264
-3.042022,3.12295
-3.02735,3.090741
-3.024217,3.081362
-2.987328,3.012051
-2.953602,2.97136
-2.96424,2.972406
-2.936471,2.942973
-2.892184,2.871095
-2.887257,2.858204
-2.876551,2.843718
-2.835229,2.777699
-2.815356,2.740314
-2.82092,2.743404
-2.764475,2.669963
-2.740193,2.625493
-2.771303,2.66741
-2.692057,2.541713
-2.703501,2.565374
-2.656245,2.50405
-2.631971,2.471351
-2.587902,2.397943
-2.575795,2.381223
-2.560931,2.336745
-2.50987,2.283742
-2.522827,2.298417
-2.490752,2.235375
-2.453445,2.184987
-2.447065,2.176908
-2.448613,2.168676
-2.424977,2.12626
-2.363743,2.052468
-2.372831,2.06105
-2.344888,1.985574
-2.314291,1.981834
-2.321852,1.989314
-2.276474,1.899521
-2.240092,1.863409
-2.259589,1.870589
-2.213371,1.811678
-2.17171,1.745886
-2.131374,1.695349
-2.15337,1.726151
-2.090726,1.617721
-2.086519,1.632127
-2.088633,1.626138
-2.057191,1.546287
-2.012179,1.505834
-2.035856,1.533124
-1.982483,1.460967
-1.964277,1.410209
-1.953329,1.405977
-1.935142,1.383874
-1.91413,1.309637
-1.859597,1.282945
-1.860866,1.26479
-1.865707,1.242468
-1.793159,1.17127
-1.793272,1.163246
-1.783454,1.125226
-1.707943,1.043756
-1.727711,1.063766
-1.699498,1.022379
-1.664219,0.945347
-1.639095,0.948001
-1.640948,0.928636
-1.614066,0.85627
-1.56501,0.844695
-1.556095,0.815965
-1.535863,0.75338
-1.506054,0.742804
-1.480644,0.695035
-1.457935,0.665961
-1.452785,0.620843
-1.401304,0.605505
-1.41151,0.601775
-1.374933,0.527013
-1.326601,0.521603
-1.336805,0.496017
-1.28708,0.421308
-1.265906,0.421251
-1.264848,0.402531
-1.210555,0.359885
-1.206175,0.319865
-1.145241,0.296536
-1.118073,0.274592
-1.093106,0.232245
-1.058233,0.220709
-0.996079,0.206056
-0.983605,0.189838
-0.92794,0.143396
-0.869585,0.136241
-0.888311,0.166284
-0.794679,0.086865
-0.759319,0.085119
-0.723685,0.112073
-0.704481,0.082589
-0.663249,0.056666
-0.601808,0.063771
-0.604254,0.081641
-0.512525,0.037869
-0.482296,0.034967
-0.469002,0.051237
-0.381678,0.015027
-0.354123,0.00395
-0.327662,0.049294
-0.325038,0.013252
-0.281998,0.022346
-0.295658,0.046142
-0.316168,0.023986
-0.282487,0.02701
-0.321817,0.034175
-0.288595,0.033169
-0.314037,0.019787
-0.312285,0.019039
-0.287961,0.028411
-0.312206,0.019407
-0.294697,0.016879
-0.325882,0.03289
-0.293716,0.019201
-0.319953,0.022613
-0.279484,0.024785
-0.300701,0.02985
-0.334221,0.007858
-0.305265,0.006358
-0.324578,0.019755
