-1.2,-0.8
-0.9,-0.65
-0.75,-0.65
-0.6,-0.65
-0.45,-0.65
-0.3,-0.65
-0.15,-0.65
0,-0.65
0.15,-0.65
0.3,-0.65
0.45,-0.65
0.6,-0.65
0.75,-0.65
